product_id,title,product_description,rating,ratings_count,initial_price,discount,final_price,currency,images,delivery_options,product_details,breadcrumbs,product_specifications,amount_of_stars,what_customers_said,seller_name,sizes,videos,seller_information,variations,best_offer,more_offers,category
15725544,SALWAR STUDIO,Women Navy Blue & Green Printed Padded Cotton Readymade Saree Blouse,4.1,12,3555.0,49.0,"""₹1,813.00""",INR,"http://assets.myntassets.com/assets/images/15725544/2021/10/5/780616fd-7f22-44aa-998e-9dad4460599d1633438582241SALWARSTUDIOWomenNavyBlueGreenPrintedPaddedCottonReadymadeSa1.jpg,http://assets.myntassets.com/assets/images/15725544/2021/10/5/27e6efbb-9382-4190-90bd-2c95d7c13ce81633438581944SALWARSTUDIOWomenNavyBlueGreenPrintedPaddedCottonReadymadeSa2.jpg,http://assets.myntassets.com/assets/images/15725544/2021/10/5/42eae7d2-19c3-454c-8a7e-29c29646ccba1633438582081SALWARSTUDIOWomenNavyBlueGreenPrintedPaddedCottonReadymadeSa3.jpg,http://assets.myntassets.com/assets/images/15725544/2021/10/5/64b139b3-5368-43b9-8803-612cc45ce3ab1633438581572SALWARSTUDIOWomenNavyBlueGreenPrintedPaddedCottonReadymadeSa4.jpg,http://assets.myntassets.com/assets/images/15725544/2021/10/5/b1333f80-24db-4e9b-b4f7-fe98fd441e431633438581833SALWARSTUDIOWomenNavyBlueGreenPrintedPaddedCottonReadymadeSa5.jpg,http://assets.myntassets.com/assets/images/15725544/2021/10/5/7555b448-cc4a-484e-a1c2-164cfa8d6a931633438581687SALWARSTUDIOWomenNavyBlueGreenPrintedPaddedCottonReadymadeSa6.jpg","[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Navy blue, green and red printed readymade saree blouse, has a U-neck, padded, short sleeves, hook and eye closure at the frontDisclaimer: Product colour may slightly vary due to photographic lighting sources or your monitor settings."",""material_and_care"":""Cotton. First wash dry clean only"",""size_and_fit"":""The model (height 5'8\"") is wearing a size S""}","[{""name"":""Clothing"",""url"":""https://www.myntra.com/clothing""},{""name"":""Women"",""url"":""https://www.myntra.com/women-clothing""},{""name"":""Saree Blouse"",""url"":""https://www.myntra.com/saree-blouse""},{""name"":""SALWAR STUDIO"",""url"":""https://www.myntra.com/salwar-studio-saree-blouse""},{""name"":""More by SALWAR STUDIO"",""url"":""https://www.myntra.com/salwar-studio""}]","[{""specification_name"":""Body or Garment Size"",""specification_value"":""Garment Measurements in""},{""specification_name"":""Closure"",""specification_value"":""Hook and Eye""},{""specification_name"":""Fabric"",""specification_value"":""Cotton""},{""specification_name"":""Fusion Wear"",""specification_value"":""No""},{""specification_name"":""Neck"",""specification_value"":""U-Neck""},{""specification_name"":""Occasion"",""specification_value"":""Festive""},{""specification_name"":""Ornamentation"",""specification_value"":""NA""},{""specification_name"":""Pattern"",""specification_value"":""Printed""},{""specification_name"":""Sleeve Length"",""specification_value"":""Short Sleeves""},{""specification_name"":""Sustainable"",""specification_value"":""Regular""}]","{""1_star"":2,""2_stars"":1,""3_stars"":0,""4_stars"":0,""5_stars"":9}",,OM ███THI███,"[{""size"":""XS"",""value"":""14.5in"",""value_name"":""Front Length""},{""size"":""S"",""value"":""15.0in"",""value_name"":""Front Length""},{""size"":""M"",""value"":""15.5in"",""value_name"":""Front Length""},{""size"":""L"",""value"":""15.5in"",""value_name"":""Front Length""}]",,FLA███O 1███egh█████████PLO█████████████████████mba███████████████████████████████████████,,"{""applicable_on"":""Orders above Rs. 1499 (only on first purchase)"",""best_price"":""1413"",""coupon_code"":""MYNTRA400"",""coupon_discount"":"" Rs. 400.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""}]",saree-blouse
14654046,SALWAR STUDIO,Women Silver-Coloured Embroidered Readymade Saree Blouse,4.4,12,4995.0,56.0,"""₹2,197.00""",INR,"http://assets.myntassets.com/assets/images/productimage/2021/6/26/735d6fff-bba4-47ab-89a9-4a53aacc84901624679598290-1.jpg,http://assets.myntassets.com/assets/images/productimage/2021/6/26/f0aeecc3-ec04-4945-9f92-d4654c3433721624679598305-2.jpg,http://assets.myntassets.com/assets/images/productimage/2021/6/26/180c72f4-8c70-43cb-8d3f-e160120a365e1624679598317-3.jpg,http://assets.myntassets.com/assets/images/productimage/2021/6/26/99fc8d83-db57-4a8e-81ce-e844d781e7731624679598329-4.jpg,http://assets.myntassets.com/assets/images/productimage/2021/6/26/67e2a714-86e3-48b2-b21c-b4da2b991d301624679598342-5.jpg,http://assets.myntassets.com/assets/images/productimage/2021/6/26/6929fd59-52f8-4e43-9949-78e3b1b3c10f1624679598354-6.jpg","[""100% Original Products"",""Pay on delivery might be available"",""Easy 14 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Silver-coloured embroidered saree blouse has sweetheart neck, sleeveless, hook-and-eye closure at the back and tie-up detail"",""material_and_care"":""Net. Dry-clean"",""size_and_fit"":""The model (height 5'8\"") is wearing size S""}","[{""name"":""Clothing"",""url"":""https://www.myntra.com/clothing""},{""name"":""Women"",""url"":""https://www.myntra.com/women-clothing""},{""name"":""Saree Blouse"",""url"":""https://www.myntra.com/saree-blouse""},{""name"":""SALWAR STUDIO"",""url"":""https://www.myntra.com/salwar-studio-saree-blouse""},{""name"":""More by SALWAR STUDIO"",""url"":""https://www.myntra.com/salwar-studio""}]","[{""specification_name"":""Body or Garment Size"",""specification_value"":""Garment Measurements in""},{""specification_name"":""Closure"",""specification_value"":""Hook and Eye""},{""specification_name"":""Fabric"",""specification_value"":""Other""},{""specification_name"":""Fusion Wear"",""specification_value"":""Yes""},{""specification_name"":""Neck"",""specification_value"":""Sweetheart Neck""},{""specification_name"":""Occasion"",""specification_value"":""Party""},{""specification_name"":""Ornamentation"",""specification_value"":""NA""},{""specification_name"":""Pattern"",""specification_value"":""Embroidered""},{""specification_name"":""Sleeve Length"",""specification_value"":""Sleeveless""},{""specification_name"":""Sustainable"",""specification_value"":""Regular""}]","{""1_star"":0,""2_stars"":0,""3_stars"":2,""4_stars"":3,""5_stars"":7}",,OM ███THI███,"[{""size"":""XXS"",""value"":""14.0in"",""value_name"":""Front Length""},{""size"":""XS"",""value"":""14.5in"",""value_name"":""Front Length""},{""size"":""S"",""value"":""14.5in"",""value_name"":""Front Length""},{""size"":""M"",""value"":""14.5in"",""value_name"":""Front Length""},{""size"":""L"",""value"":""15.0in"",""value_name"":""Front Length""},{""size"":""XXL"",""value"":""15.0in"",""value_name"":""Front Length""}]",,FLA███O 1███egh█████████PLO█████████████████████mba███████████████████████████████████████,,"{""applicable_on"":""Orders above Rs. 1499 (only on first purchase)"",""best_price"":""1797"",""coupon_code"":""MYNTRA400"",""coupon_discount"":"" Rs. 400.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""}]",saree-blouse
