product_id,title,product_description,rating,ratings_count,initial_price,discount,final_price,currency,images,delivery_options,product_details,breadcrumbs,product_specifications,amount_of_stars,what_customers_said,seller_name,sizes,videos,seller_information,variations,best_offer,more_offers,category
21996616,CHANDERKASH,Women Black Set of 4 Bumpit Hair Pin,3.0,2,1199.0,60.0,"""₹479.00""",INR,"http://assets.myntassets.com/assets/images/21996616/2023/2/16/d19fc651-3c36-41b1-b2aa-321b4b8440f41676521054789BeautyAccessory1.jpg,http://assets.myntassets.com/assets/images/21996616/2023/2/16/73ddc599-08a5-4d1c-8a3d-4f504b83ff111676521054720BeautyAccessory2.jpg,http://assets.myntassets.com/assets/images/21996616/2023/2/16/6a33b44f-80e8-4e16-aec0-3de12a6b7de31676521054700BeautyAccessory3.jpg,http://assets.myntassets.com/assets/images/21996616/2023/2/16/a5192438-0e60-4834-b3a5-ebdba21ee2aa1676521054774BeautyAccessory4.jpg,http://assets.myntassets.com/assets/images/21996616/2023/2/16/d218f9bb-d081-47c1-a057-54564c9a98581676521054756BeautyAccessory5.jpg,http://assets.myntassets.com/assets/images/21996616/2023/2/16/ded05fc3-ceb4-41f2-8dac-f54226eb55591676521054738BeautyAccessory6.jpg,http://assets.myntassets.com/assets/images/21996616/2023/2/16/10abb42c-aece-46d7-a110-8bdfbe8dbcb01676521054812BeautyAccessory7.jpg","[""100% Original Products"",""Pay on delivery might be available"",""Easy 7 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""4 black bumpit hair pin, sponge volume bump inserts bump it up hair clip insert hair styling tool bun maker"",""material_and_care"":""Fabric &amp; metal. Wipe with clean and dry cloth to remove dust"",""size_and_fit"":""Size- 3Inchs and 4Inchs""}","[{""name"":""Accessories"",""url"":""https://www.myntra.com/accessories""},{""name"":""Women"",""url"":""https://www.myntra.com/women-accessories""},{""name"":""Hair Accessory"",""url"":""https://www.myntra.com/hair-accessory""},{""name"":""CHANDERKASH"",""url"":""https://www.myntra.com/chanderkash-hair-accessory""},{""name"":""More by CHANDERKASH"",""url"":""https://www.myntra.com/chanderkash""}]","[{""specification_name"":""Features"",""specification_value"":""NA""},{""specification_name"":""Material"",""specification_value"":""Fabric and Metal""},{""specification_name"":""Multipack Set"",""specification_value"":""4""},{""specification_name"":""Occasion"",""specification_value"":""Western""},{""specification_name"":""Sustainable"",""specification_value"":""Regular""},{""specification_name"":""Type"",""specification_value"":""Bumpit Hair Pin""},{""specification_name"":""Units Per Bundle"",""specification_value"":""1""}]","{""1_star"":1,""2_stars"":0,""3_stars"":0,""4_stars"":0,""5_stars"":1}",,Cha███rka███Ent█████████,"[{""size"":""Pack""}]",,"A 2███, B███K-A█████████RK,█████████████████████Del█████████████████████████████████",,"{""applicable_on"":""Orders above Rs. 649 (only on first purchase)"",""best_price"":""331"",""coupon_code"":""MYNTRA200"",""coupon_discount"":"" Rs. 148.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""}]",hair-accessory
22579802,DIAN,Women Set Of 10 Assorted Knot Hairband,1.8,8,1000.0,56.0,"""₹440.00""",INR,"http://assets.myntassets.com/assets/images/22579802/2023/3/30/d3efe0b4-02fd-46a3-b82a-28faa2e84be51680192629685HairAccessory1.jpg,http://assets.myntassets.com/assets/images/22579802/2023/3/30/02499e99-b0c5-4e1b-8014-3ce4532338111680192629725HairAccessory2.jpg,http://assets.myntassets.com/assets/images/22579802/2023/3/30/e7917901-5275-4a1d-bc68-3f42ce6a406a1680192629740HairAccessory3.jpg,http://assets.myntassets.com/assets/images/22579802/2023/3/30/e59a806b-70f6-422a-b315-27640bb554391680192629750HairAccessory4.jpg,http://assets.myntassets.com/assets/images/22579802/2023/3/30/a72857f1-3363-4f72-9629-51ab98bf74041680192629701HairAccessory5.jpg,http://assets.myntassets.com/assets/images/22579802/2023/3/30/6e513eb7-9cb3-49c4-aa93-3e551bdd7ed41680192629764HairAccessory6.jpg,http://assets.myntassets.com/assets/images/22579802/2023/3/30/232bb0fd-d30f-4c6b-831c-398ea0b7902d1680192629712HairAccessory7.jpg","[""100% Original Products"",""Pay on delivery might be available"",""Easy 7 days returns and exchanges"",""Try & Buy might be available""]","{""description"":""Set of10 yellow,blue,sea green,black,pink and green assorted knot hairband"",""material_and_care"":""Fabric. Wipe with clean cloth to remove dust""}","[{""name"":""Accessories"",""url"":""https://www.myntra.com/accessories""},{""name"":""Women"",""url"":""https://www.myntra.com/women-accessories""},{""name"":""Hair Accessory"",""url"":""https://www.myntra.com/hair-accessory""},{""name"":""DIAN"",""url"":""https://www.myntra.com/dian-hair-accessory""},{""name"":""More by DIAN"",""url"":""https://www.myntra.com/dian""}]","[{""specification_name"":""Features"",""specification_value"":""NA""},{""specification_name"":""Material"",""specification_value"":""Fabric""},{""specification_name"":""Multipack Set"",""specification_value"":""10""},{""specification_name"":""Occasion"",""specification_value"":""Western""},{""specification_name"":""Sustainable"",""specification_value"":""Regular""},{""specification_name"":""Type"",""specification_value"":""Hairband""},{""specification_name"":""Units Per Bundle"",""specification_value"":""1""}]","{""1_star"":6,""2_stars"":0,""3_stars"":1,""4_stars"":0,""5_stars"":1}",,SNM███lec███,"[{""size"":""Onesize""}]",,B-1███ Ba███Sid█████████ Fl█████████████████████lhi██████████████████,,"{""applicable_on"":""Orders above Rs. 649 (only on first purchase)"",""best_price"":""304"",""coupon_code"":""MYNTRA200"",""coupon_discount"":"" Rs. 136.0 off (check cart for final savings)""}","[{""offer_name"":""10% Instant Discount on IndusInd Bank Debit Cards "",""offer_value"":"" Min Spend ₹2,500; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Citi Credit & Debit Cards "",""offer_value"":"" Min Spend ₹3,000; Max Discount ₹1,000. ""},{""offer_name"":""10% Instant Discount on Yes Bank Credit Cards "",""offer_value"":"" Min Spend ₹3,500; Max Discount ₹1,000. ""},{""offer_name"":""Flat ₹100 Cashback on Mobiwkik Wallet/Zip "",""offer_value"":"" Min Spend ₹1,999. ""},{""offer_name"":""7.5% Discount on Myntra Kotak Credit Card."",""offer_value"":"" Max Discount Up to ₹750 on every spends. ""}]",hair-accessory
